occurrence_id	taxon_id	sex	life stage	locality
C24724	T18881	http://purl.obolibrary.org/obo/PATO_0000384		
C24725	T18881			
C24726	T18882	http://purl.obolibrary.org/obo/PATO_0000384		
C24727	T18882			
C24728	T18883	http://purl.obolibrary.org/obo/PATO_0000384		
C24729	T18883			
C24731	T18884			
C24733	T18885			
C57838	T18885			
C24734	T18886	http://purl.obolibrary.org/obo/PATO_0000384		
C24735	T18886			
C24737	T18887			
C24739	T18888			
C24740	T18889	http://purl.obolibrary.org/obo/PATO_0000384		
C24741	T18889			
C24743	T18890			
C24745	T18891			
C24746	T18892	http://purl.obolibrary.org/obo/PATO_0000384		
C24747	T18892			
C24749	T18893			
C24751	T18894			
C24752	T18894			
C57848	T18894			
C24753	T18895	http://purl.obolibrary.org/obo/PATO_0000384		
C24754	T18895			
C24755	T18896	http://purl.obolibrary.org/obo/PATO_0000384		
C24756	T18896			
C24757	T18897	http://purl.obolibrary.org/obo/PATO_0000384		
C24758	T18897			
C24760	T18898			
C58508	T18898			
C59150	T18898			
C24763	T18899			
C24765	T18900			
C24767	T18901			
C24769	T18902			
C59129	T18902			
C24771	T18904	http://purl.obolibrary.org/obo/PATO_0000384		
C24772	T18904			
C24773	T18905	http://purl.obolibrary.org/obo/PATO_0000384		
C24774	T18905			
C24776	T18906			
C24778	T18907			
C24779	T18908	http://purl.obolibrary.org/obo/PATO_0000384		
C24780	T18908			
C24781	T18909	http://purl.obolibrary.org/obo/PATO_0000384		
C24782	T18909			
C24784	T18910			
C24785	T18911	http://purl.obolibrary.org/obo/PATO_0000384		
C24786	T18912	http://purl.obolibrary.org/obo/PATO_0000384		
C24787	T18912			
C24788	T18913	http://purl.obolibrary.org/obo/PATO_0000384		
C24789	T18913			
C24791	T18914			
C24793	T18915			
C24795	T18916			
C24796	T18917	http://purl.obolibrary.org/obo/PATO_0000384		
C24797	T18917			
C24798	T18918	http://purl.obolibrary.org/obo/PATO_0000384		
C24799	T18918			
C24800	T18919	http://purl.obolibrary.org/obo/PATO_0000384		
C24801	T18919			
C24802	T18920	http://purl.obolibrary.org/obo/PATO_0000384		
C24803	T18920			
C24804	T18921	http://purl.obolibrary.org/obo/PATO_0000384		
C24805	T18921			
C59140	T18922			
C24807	T18923	http://purl.obolibrary.org/obo/PATO_0000384		
C24808	T18923			
C24809	T18924	http://purl.obolibrary.org/obo/PATO_0000384		
C24810	T18924			
C24811	T18925	http://purl.obolibrary.org/obo/PATO_0000384		
C24812	T18925			
C24813	T18926	http://purl.obolibrary.org/obo/PATO_0000384		
C24814	T18926			
C24815	T18927	http://purl.obolibrary.org/obo/PATO_0000384		
C24816	T18927			
C24817	T18928	http://purl.obolibrary.org/obo/PATO_0000384		
C24818	T18928			
C24819	T18929	http://purl.obolibrary.org/obo/PATO_0000384		
C24820	T18929			
C24822	T18930			
C24824	T18931			
C24826	T18932			
C24827	T18933	http://purl.obolibrary.org/obo/PATO_0000384		
C24828	T18933			
C24829	T18934	http://purl.obolibrary.org/obo/PATO_0000384		
C24830	T18934			
C24831	T18935	http://purl.obolibrary.org/obo/PATO_0000384		
C24832	T18936			
C24833	T18937	http://purl.obolibrary.org/obo/PATO_0000384		
C24834	T18937			
C24835	T18938			
C24836	T18939	http://purl.obolibrary.org/obo/PATO_0000384		
C24837	T18939			
C24838	T18940	http://purl.obolibrary.org/obo/PATO_0000384		
C24839	T18940			
C24840	T18940			
C24841	T18941	http://purl.obolibrary.org/obo/PATO_0000384		
C24842	T18941			
C24843	T18942	http://purl.obolibrary.org/obo/PATO_0000384		
C24844	T18942			
C24845	T18942			
C24846	T18943	http://purl.obolibrary.org/obo/PATO_0000384		
C24847	T18943			
C24848	T18944	http://purl.obolibrary.org/obo/PATO_0000384		
C24849	T18944			
C24850	T18945	http://purl.obolibrary.org/obo/PATO_0000384		
C24851	T18946	http://purl.obolibrary.org/obo/PATO_0000384		
C24852	T18946			
C24853	T18947	http://purl.obolibrary.org/obo/PATO_0000384		
C24854	T18947			
C24855	T18948	http://purl.obolibrary.org/obo/PATO_0000384		
C24856	T18948			
C24857	T18949	http://purl.obolibrary.org/obo/PATO_0000384		
C24858	T18949			
C24859	T18950	http://purl.obolibrary.org/obo/PATO_0000384		
C24860	T18950			
C24861	T18951	http://purl.obolibrary.org/obo/PATO_0000384		
C24862	T18951			
C24863	T18952	http://purl.obolibrary.org/obo/PATO_0000384		
C24864	T18952			
C24865	T18953			
C24866	T18954	http://purl.obolibrary.org/obo/PATO_0000384		
C24867	T18954			
C24868	T18955	http://purl.obolibrary.org/obo/PATO_0000384		
C24869	T18955			
C24870	T18956	http://purl.obolibrary.org/obo/PATO_0000384		
C24871	T18956			
C24872	T18957	http://purl.obolibrary.org/obo/PATO_0000384		
C24873	T18957			
C24874	T18958	http://purl.obolibrary.org/obo/PATO_0000384		
C24875	T18958			
C24876	T18959	http://purl.obolibrary.org/obo/PATO_0000384		
C24877	T18959			
C24878	T18960	http://purl.obolibrary.org/obo/PATO_0000384		
C24879	T18960			
C24880	T18961	http://purl.obolibrary.org/obo/PATO_0000384		
C24881	T18961			
C24882	T18961			
C24883	T18962	http://purl.obolibrary.org/obo/PATO_0000384		
C24884	T18962			
C24885	T18963	http://purl.obolibrary.org/obo/PATO_0000384		
C24886	T18963			
C24887	T18964	http://purl.obolibrary.org/obo/PATO_0000384		
C24888	T18964			
C24889	T18965	http://purl.obolibrary.org/obo/PATO_0000384		
C24890	T18965			
C24891	T18966			
C24892	T18967	http://purl.obolibrary.org/obo/PATO_0000384		
C24893	T18967			
C24894	T18968	http://purl.obolibrary.org/obo/PATO_0000384		
C24895	T18968			
C24896	T18969	http://purl.obolibrary.org/obo/PATO_0000384		
C24897	T18969			
C24898	T18969			
C24899	T18970			
C24900	T18971	http://purl.obolibrary.org/obo/PATO_0000384		
C24901	T18971			
C24902	T18972	http://purl.obolibrary.org/obo/PATO_0000384		
C24903	T18972			
C24904	T18973	http://purl.obolibrary.org/obo/PATO_0000384		
C24905	T18973			
C24906	T18974	http://purl.obolibrary.org/obo/PATO_0000384		
C24907	T18974			
C24908	T18975	http://purl.obolibrary.org/obo/PATO_0000384		
C24909	T18975			
C24910	T18976	http://purl.obolibrary.org/obo/PATO_0000384		
C24911	T18977	http://purl.obolibrary.org/obo/PATO_0000384		
C24912	T18977			
C24913	T18978	http://purl.obolibrary.org/obo/PATO_0000384		
C24914	T18979	http://purl.obolibrary.org/obo/PATO_0000384		
C24915	T18980	http://purl.obolibrary.org/obo/PATO_0000384		
C24916	T18980			
C24917	T18981	http://purl.obolibrary.org/obo/PATO_0000384		
C24918	T18981			
C24919	T18981			
C24920	T18982	http://purl.obolibrary.org/obo/PATO_0000384		
C24921	T18982			
C24922	T18983			
C24923	T18984	http://purl.obolibrary.org/obo/PATO_0000384		
C24924	T18984			
C24925	T18985	http://purl.obolibrary.org/obo/PATO_0000384		
C24926	T18986	http://purl.obolibrary.org/obo/PATO_0000384		
C24927	T18987	http://purl.obolibrary.org/obo/PATO_0000384		
C24928	T18988	http://purl.obolibrary.org/obo/PATO_0000384		
C24929	T18989	http://purl.obolibrary.org/obo/PATO_0000384		
C24930	T18990	http://purl.obolibrary.org/obo/PATO_0000384		
C24931	T18991	http://purl.obolibrary.org/obo/PATO_0000384		
C24932	T18992	http://purl.obolibrary.org/obo/PATO_0000384		
C24933	T18992			
C24934	T18993	http://purl.obolibrary.org/obo/PATO_0000384		
C24935	T18993			
C24936	T18994	http://purl.obolibrary.org/obo/PATO_0000384		
C24937	T18995	http://purl.obolibrary.org/obo/PATO_0000384		
C24938	T18995			
C24940	T18997	http://purl.obolibrary.org/obo/PATO_0000384		
C24941	T18998	http://purl.obolibrary.org/obo/PATO_0000384		
C24943	T18999			
C24945	T19000			
C58977	T19000			
C24946	T19001	http://purl.obolibrary.org/obo/PATO_0000384		
C24947	T19001			
C24948	T19001			
C24949	T19002	http://purl.obolibrary.org/obo/PATO_0000384		
C24950	T19002			
C24951	T19002			
C24952	T19003			
C24953	T19004	http://purl.obolibrary.org/obo/PATO_0000384		
C24954	T19004			
C24955	T19004			
C24956	T19005	http://purl.obolibrary.org/obo/PATO_0000384		
C24957	T19005			
C24958	T19005			
C24960	T19006			
C24961	T19006			
C58730	T19006			
C24963	T19007			
C24964	T19007			
C58457	T19007			
C24965	T19008	http://purl.obolibrary.org/obo/PATO_0000384		
C24966	T19008			
C24967	T19008			
C24968	T19009	http://purl.obolibrary.org/obo/PATO_0000384		
C24969	T19010	http://purl.obolibrary.org/obo/PATO_0000384		
C24970	T19010			
C24971	T19011	http://purl.obolibrary.org/obo/PATO_0000384		
C24972	T19011			
C24973	T19012	http://purl.obolibrary.org/obo/PATO_0000384		
C24974	T19012			
C24975	T19013	http://purl.obolibrary.org/obo/PATO_0000384		
C24976	T19014	http://purl.obolibrary.org/obo/PATO_0000384		
C24977	T19015	http://purl.obolibrary.org/obo/PATO_0000384		
C24978	T19016	http://purl.obolibrary.org/obo/PATO_0000384		
C24979	T19016			
C24980	T19017	http://purl.obolibrary.org/obo/PATO_0000384		
C24981	T19017			
C24982	T19018	http://purl.obolibrary.org/obo/PATO_0000384		
C24983	T19019	http://purl.obolibrary.org/obo/PATO_0000384		
C24984	T19020	http://purl.obolibrary.org/obo/PATO_0000384		
C24985	T19021	http://purl.obolibrary.org/obo/PATO_0000384		
C24986	T19021			
C24987	T19022	http://purl.obolibrary.org/obo/PATO_0000384		
C24988	T19023	http://purl.obolibrary.org/obo/PATO_0000384		
C24989	T19023			
C24991	T19024			
C24992	T19025	http://purl.obolibrary.org/obo/PATO_0000384		
C24993	T19025			
C24994	T19026	http://purl.obolibrary.org/obo/PATO_0000384		
C24995	T19026			
C24996	T19027	http://purl.obolibrary.org/obo/PATO_0000384		
C24997	T19027			
C24999	T19028			
C25000	T19029	http://purl.obolibrary.org/obo/PATO_0000384		
C25001	T19030	http://purl.obolibrary.org/obo/PATO_0000384		
C25002	T19031	http://purl.obolibrary.org/obo/PATO_0000384		
C25003	T19031			
C25004	T19032	http://purl.obolibrary.org/obo/PATO_0000384		
C59320	T19032			
C25005	T19032			
C25006	T19033	http://purl.obolibrary.org/obo/PATO_0000384		
C25007	T19033			
C25008	T19034	http://purl.obolibrary.org/obo/PATO_0000384		
C25009	T19034			
C25010	T19035	http://purl.obolibrary.org/obo/PATO_0000384		
C25011	T19035			
C25012	T19036	http://purl.obolibrary.org/obo/PATO_0000384		
C25013	T19036			
C25015	T19037			
C25016	T19038	http://purl.obolibrary.org/obo/PATO_0000384		
C25017	T19038			
C25018	T19039	http://purl.obolibrary.org/obo/PATO_0000384		
C25019	T19039			
C25020	T19040	http://purl.obolibrary.org/obo/PATO_0000384		
C25021	T19041	http://purl.obolibrary.org/obo/PATO_0000384		
C25022	T19041			
C25023	T19042	http://purl.obolibrary.org/obo/PATO_0000384		
C25024	T19043	http://purl.obolibrary.org/obo/PATO_0000384		
C25025	T19043			
C25026	T19044	http://purl.obolibrary.org/obo/PATO_0000384		
C25027	T19044			
C25028	T19045			
C25030	T19046			
C25031	T19046			
C59232	T19046			
C25033	T19047			
C25034	T19047			
C57819	T19047			
C25036	T19048			
C25037	T19048			
C57112	T19048			
C25039	T19049			
C25040	T19050	http://purl.obolibrary.org/obo/PATO_0000384		
C25041	T19051	http://purl.obolibrary.org/obo/PATO_0000384		
C25043	T19052			
C59155	T19052			
C25044	T19053	http://purl.obolibrary.org/obo/PATO_0000384		
C25045	T19053			
C25047	T19054			
C25048	T19055	http://purl.obolibrary.org/obo/PATO_0000384		
C25049	T19055			
C25050	T19056	http://purl.obolibrary.org/obo/PATO_0000384		
C25051	T19056			
C25052	T19057	http://purl.obolibrary.org/obo/PATO_0000384		
C25053	T19057			
C25055	T19058			
C25056	T19058			
C58232	T19058			
C25058	T19059			
C25059	T19060	http://purl.obolibrary.org/obo/PATO_0000384		
C25060	T19060			
C25061	T19060			
C25062	T19061	http://purl.obolibrary.org/obo/PATO_0000384		
C25063	T19061			
C25065	T19062			
C25066	T19062			
C58218	T19062			
C25067	T19063	http://purl.obolibrary.org/obo/PATO_0000384		
C25068	T19064	http://purl.obolibrary.org/obo/PATO_0000384		
C25069	T19064			
C25070	T19065	http://purl.obolibrary.org/obo/PATO_0000384		
C25071	T19065			
C25073	T19066			
C25074	T19066			
C58143	T19066			
C25075	T19067	http://purl.obolibrary.org/obo/PATO_0000384		
C25076	T19067			
C25077	T19068	http://purl.obolibrary.org/obo/PATO_0000384		
C25078	T19069			
C25079	T19070	http://purl.obolibrary.org/obo/PATO_0000384		
C25080	T19070			
C25081	T19070			
C25083	T19071			
C25084	T19071			
C58343	T19071			
C25086	T19072			
C25087	T19072			
C58230	T19072			
C25088	T19073	http://purl.obolibrary.org/obo/PATO_0000384		
C25089	T19073			
C25090	T19073			
C25091	T19074	http://purl.obolibrary.org/obo/PATO_0000384		
C25092	T19074			
C25095	T19076			
C25096	T19076			
C58224	T19076			
C25097	T19077	http://purl.obolibrary.org/obo/PATO_0000384		
C25098	T19077			
C25099	T19077			
C25100	T19078	http://purl.obolibrary.org/obo/PATO_0000384		
C25101	T19079			
C25102	T19080	http://purl.obolibrary.org/obo/PATO_0000384		
C25103	T19080			
C25104	T19081	http://purl.obolibrary.org/obo/PATO_0000384		
C25105	T19081			
C25106	T19081			
C25107	T19082	http://purl.obolibrary.org/obo/PATO_0000384		
C25108	T19082			
C25109	T19082			
C25110	T19083			
C25111	T19084	http://purl.obolibrary.org/obo/PATO_0000384		
C25112	T19084			
C25113	T19084			
C25115	T19085			
C25116	T19085			
C58223	T19085			
C25117	T19086	http://purl.obolibrary.org/obo/PATO_0000384		
C25118	T19086			
C25119	T19086			
C25120	T19087			
C25122	T19088			
C25123	T19088			
C58222	T19088			
C25124	T19089	http://purl.obolibrary.org/obo/PATO_0000384		
C25125	T19089			
C25127	T19090			
C25128	T19090			
C58215	T19090			
C25129	T19091	http://purl.obolibrary.org/obo/PATO_0000384		
C25130	T19091			
C25131	T19091			
C25132	T19092	http://purl.obolibrary.org/obo/PATO_0000384		
C25133	T19092			
C25134	T19092			
C25135	T19093	http://purl.obolibrary.org/obo/PATO_0000384		
C25136	T19093			
C25137	T19094	http://purl.obolibrary.org/obo/PATO_0000384		
C25139	T19095			
C25140	T19095			
C58141	T19095			
C25141	T19096			
C25142	T19097	http://purl.obolibrary.org/obo/PATO_0000384		
C25143	T19097			
C25144	T19097			
C25145	T19098	http://purl.obolibrary.org/obo/PATO_0000384		
C25146	T19098			
C25147	T19098			
C25148	T19099	http://purl.obolibrary.org/obo/PATO_0000384		
C25149	T19100	http://purl.obolibrary.org/obo/PATO_0000384		
C25150	T19100			
C25151	T19100			
C25152	T19101			
C25153	T19102	http://purl.obolibrary.org/obo/PATO_0000384		
C25154	T19102			
C25155	T19102			
C25157	T19103			
C25158	T19103			
C58220	T19103			
C25160	T19104			
C25161	T19104			
C58307	T19104			
C25162	T19105	http://purl.obolibrary.org/obo/PATO_0000384		
C25163	T19105			
C25164	T19105			
C25165	T19106	http://purl.obolibrary.org/obo/PATO_0000384		
C25166	T19106			
C25167	T19106			
C25168	T19107	http://purl.obolibrary.org/obo/PATO_0000384		
C25169	T19107			
C25170	T19108	http://purl.obolibrary.org/obo/PATO_0000384		
C25171	T19108			
C25172	T19108			
C25174	T19109			
C25175	T19109			
C57991	T19109			
C25177	T19110			
C25178	T19110			
C58302	T19110			
C25179	T19111	http://purl.obolibrary.org/obo/PATO_0000384		
C25180	T19111			
C25181	T19111			
C25182	T19112	http://purl.obolibrary.org/obo/PATO_0000384		
C25183	T19112			
C25184	T19112			
C25185	T19113	http://purl.obolibrary.org/obo/PATO_0000384		
C25186	T19113			
C25187	T19113			
C25188	T19114	http://purl.obolibrary.org/obo/PATO_0000384		
C25189	T19114			
C25190	T19114			
C25191	T19115	http://purl.obolibrary.org/obo/PATO_0000384		
C25192	T19115			
C25193	T19115			
C25194	T19116	http://purl.obolibrary.org/obo/PATO_0000384		
C25195	T19116			
C25196	T19116			
C25198	T19117			
C25199	T19117			
C58227	T19117			
C25200	T19118	http://purl.obolibrary.org/obo/PATO_0000384		
C25201	T19118			
C25202	T19118			
C25203	T19119	http://purl.obolibrary.org/obo/PATO_0000384		
C25204	T19119			
C25206	T19120			
C25207	T19120			
C58231	T19120			
C25208	T19121			
C25210	T19123	http://purl.obolibrary.org/obo/PATO_0000384		
C25211	T19124	http://purl.obolibrary.org/obo/PATO_0000384		
C25212	T19124			
C25213	T19124			
C25215	T19125			
C25216	T19125			
C58234	T19125			
C25218	T19126			
C25219	T19127	http://purl.obolibrary.org/obo/PATO_0000384		
C25220	T19127			
C25221	T19127			
C25222	T19128	http://purl.obolibrary.org/obo/PATO_0000384		
C25223	T19128			
C25224	T19128			
C25225	T19129	http://purl.obolibrary.org/obo/PATO_0000384		
C25226	T19129			
C25227	T19130	http://purl.obolibrary.org/obo/PATO_0000384		
C25228	T19130			
C25229	T19130			
C25230	T19131	http://purl.obolibrary.org/obo/PATO_0000384		
C25231	T19132	http://purl.obolibrary.org/obo/PATO_0000384		
C25232	T19132			
C25233	T19132			
C25235	T19133			
C25236	T19133			
C58138	T19133			
C25238	T19134			
C25239	T19134			
C58303	T19134			
C25240	T19135	http://purl.obolibrary.org/obo/PATO_0000384		
C25241	T19135			
C25242	T19135			
C25244	T19136			
C25245	T19136			
C59183	T19136			
C25246	T19137	http://purl.obolibrary.org/obo/PATO_0000384		
C25247	T19137			
C25248	T19137			
C25250	T19138			
C25251	T19138			
C58304	T19138			
C25252	T19139	http://purl.obolibrary.org/obo/PATO_0000384		
C25253	T19139			
C25254	T19139			
C25255	T19140	http://purl.obolibrary.org/obo/PATO_0000384		
C25256	T19140			
C25257	T19140			
C25259	T19141			
C25260	T19141			
C58150	T19141			
C25262	T19142			
C25263	T19142			
C58983	T19142			
C25264	T19143	http://purl.obolibrary.org/obo/PATO_0000384		
C25265	T19143			
C25266	T19144	http://purl.obolibrary.org/obo/PATO_0000384		
C25267	T19144			
C25268	T19144			
C25270	T19145			
C25271	T19145			
C58144	T19145			
C25272	T19146	http://purl.obolibrary.org/obo/PATO_0000384		
C25273	T19146			
C25274	T19146			
C25275	T19147			
C25276	T19147			
C25277	T19148	http://purl.obolibrary.org/obo/PATO_0000384		
C25278	T19148			
C25279	T19148			
C25280	T19149			
C25281	T19150	http://purl.obolibrary.org/obo/PATO_0000384		
C25282	T19150			
C25283	T19150			
C25284	T19151	http://purl.obolibrary.org/obo/PATO_0000384		
C25285	T19151			
C25287	T19152			
C25288	T19152			
C58140	T19152			
C25289	T19153	http://purl.obolibrary.org/obo/PATO_0000384		
C25290	T19153			
C25292	T19154			
C25293	T19154			
C25294	T19155	http://purl.obolibrary.org/obo/PATO_0000384		
C25295	T19155			
C25297	T19156			
C25298	T19156			
C58308	T19156			
C25299	T19157	http://purl.obolibrary.org/obo/PATO_0000384		
C25300	T19157			
C25301	T19158			
C25303	T19159			
C25304	T19159			
C58213	T19159			
C25305	T19160	http://purl.obolibrary.org/obo/PATO_0000384		
C25306	T19160			
C25307	T19160			
C25308	T19161	http://purl.obolibrary.org/obo/PATO_0000384		
C25309	T19161			
C25310	T19161			
C25311	T19162	http://purl.obolibrary.org/obo/PATO_0000384		
C25312	T19162			
C25313	T19162			
C25314	T19163	http://purl.obolibrary.org/obo/PATO_0000384		
C25315	T19164	http://purl.obolibrary.org/obo/PATO_0000384		
C25316	T19164			
C25317	T19165			
C25319	T19166			
C25321	T19167			
C25322	T19167			
C58151	T19167			
C25323	T19168	http://purl.obolibrary.org/obo/PATO_0000384		
C25324	T19168			
C25325	T19168			
C25326	T19169	http://purl.obolibrary.org/obo/PATO_0000384		
C25327	T19169			
C25328	T19170	http://purl.obolibrary.org/obo/PATO_0000384		
C25330	T19171			
C25331	T19171			
C58146	T19171			
C25332	T19172	http://purl.obolibrary.org/obo/PATO_0000384		
C25333	T19172			
C25334	T19172			
C25336	T19173			
C25337	T19173			
C58233	T19173			
C25338	T19174	http://purl.obolibrary.org/obo/PATO_0000384		
C25339	T19174			
C25340	T19174			
C25342	T19175			
C25343	T19175			
C58142	T19175			
C25344	T19176	http://purl.obolibrary.org/obo/PATO_0000384		
C25345	T19176			
C25346	T19176			
C25347	T19177	http://purl.obolibrary.org/obo/PATO_0000384		
C25348	T19177			
C25349	T19177			
C25350	T19178			
C25352	T19179			
C25354	T19180			
C25355	T19180			
C58311	T19180			
C25356	T19181	http://purl.obolibrary.org/obo/PATO_0000384		
C25357	T19181			
C25358	T19181			
C25359	T19182	http://purl.obolibrary.org/obo/PATO_0000384		
C25360	T19182			
C25361	T19182			
C25362	T19183	http://purl.obolibrary.org/obo/PATO_0000384		
C25363	T19183			
C25364	T19183			
C25365	T19184	http://purl.obolibrary.org/obo/PATO_0000384		
C25366	T19184			
C25367	T19184			
C25369	T19185			
C25370	T19185			
C58984	T19185			
C25371	T19186	http://purl.obolibrary.org/obo/PATO_0000384		
